Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Rwanda,RWA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,960287671.6,919019058.7,1023178826,922698118,807683865.1,864298701.9,924876627.2,988841256.6,1058196416,1174676013,1245173315,1260198083,1263513265,1306953964,1325379709,1297363496,1550408760,1581325608,1726030198,1930908395,2103755829,2218120192,2258286943,2393340405,2291844264,2392748400,2523682882,2523076286,2636585073,2635621816,2572385576,2507706037,2654976722,2439692840,1213794345,1641342215,1850542700,2106838284,2293476124,2467346762,2672598059,2904284360,3296668567,3344514284,3576837303,3824068348,4177231367,4495237886,4997017018,5310229469,5698548988,6145995347,6686127023,6999339475,7489932447,8007052596
South Asia,SAS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,184048420089,191606130208,197955927816,208603230512,224648391305,222389675654,224573028037,238986794921,249413471223,264183039560,279266129806,281503244379,277086098648,287489071000,293924132768,315443275487,323044681950,343809236587,364564815745,353406021252,376389177853,400258553155,415312823621,443392112236,461800991682,486727905859,510134099020,531412781840,576977901966,608551739932,641564948125,653696676412,691060481092,721553898759,765396444211,818735315938,874985839529,908213102736,959158330749,1033893224210,1075980862064,1122510133347,1164237872618,1248745417670,1343079053273,1461241489062,1588120638658,1716563795954,1783226531902,1919371437403,2093718885212,2226077381383,2351842474525,2499225073634,2670482829681,2862660453430
Saudi Arabia,SAU,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,76790666667,81427200000,88330400000,103261066667,124289066667,152468533333,186922400000,188998133333,211571733333,226157866667,223914400000,245731466667,261890666667,274451466667,245834933333,226530400000,219114933333,207055733333,217089333333,208926933333,226109066667,226250400000,245093600000,267406400000,279783466667,279856533333,281718933333,282285066667,291837066667,299403466667,307890133333,305585600000,320450933333,322205866667,322617333333,347327466667,379469866667,407004266667,429701866667,455450933333,493832533333,502865600000,526811466667,579276266667,610467200000,626766133333,649572533333,672214400000
Sudan,SDN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,9321521196,9323608409,9968414450,9684616514,9576105313,10225085064,9859523192,9999930816,10196251541,10337913211,10950442293,11196533127,10628758446,10695952952,11920135694,13793202217,16091869675,17093404114,16079596586,15272626059,15505428248,16658654344,17651287989,18015346103,17112974212,16038100844,16906373314,19310609153,19246673306,20965669470,19818836076,21307411140,22708983110,23746499592,23985443577,25423872772,26928743520,29774232839,31057056883,32021097644,34053114158,36266689313,38597648770,41583019315,43197815736,46433219017,51106401195,56994834761,61441550872,63433392297,65634109237,64342607849,62917610060,64993891102,67008701896,69313544095
Senegal,SEN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3459917338,3563488173,3558633442,3624983400,3765775113,3815942373,3925717914,3877832287,4121777934,3851630717,4181409092,4175536327,4442069534,4194058126,4370241093,4699567717,5118792829,4981460465,4784496942,5119492376,4950004017,5200945286,5608858785,5310108939,5509013107,5689899938,5867045853,6224605605,6187729111,6433868070,6390398403,6553725830,6635165523,6721474457,6720309716,7080751705,7223225286,7448881251,7888266362,8389947718,8657305073,9053888983,9113174182,9722228403,10292998286,10871733114,11139348462,11689463524,12119930871,12413618117,12932428288,13160183616,13740703041,14219596407,14832610463,15794534139
Singapore,SGP,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,5580564723,6034690136,6464466447,7109937660,6848258159,7368536854,8169636964,9173157316,10422368904,11852805281,13498643198,15129446278,17175944261,19087275394,20321818849,21258452512,22839383938,24549174917,26685735240,29199413275,32127172717,35559589292,38110084342,41364869820,45005207187,44696002934,45289402274,50161129446,55736633663,61412394573,67580784745,72099963330,77210121012,86118151815,95526952695,102240630730,109941327466,119056692336,116407407407,123502676934,134491382472,133210634397,138821048772,144978217822,158822442244,170716905024,185842757609,202775870920,206400733407,205155335534,236421782178,251097543088,260313164650,272484048405,281367070040,287017968464
Solomon Islands,SLB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398981209.2,422936754.1,476609320.2,495561491.7,541122522.6,585622231.3,595022521.3,586456139,596917733,594037003.9,509282875.2,468649412.9,455527217.5,485136495,508900280.1,536488747.6,573756743.2,615755744,659440505.4,628262999.4,671585231.6,758410960.6,793757551.7,817684474.9,830010465.7,857018886.6
Sierra Leone,SLE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,864335569.9,879971776.8,919931005.4,935567212.3,998112114.5,1069778119,1087964347,1088359078,1110343102,1205004812,1308882171,1354246934,1366438334,1397273631,1446175809,1470315615,1463711305,1464394504,1499632700,1567285114,1643196628,1690544165,1771381854,1734133207,1805111874,1709236236,1730363197,1855490410,1724121689,1736707778,1794887453,1837102500,1487815862,1508266625,1478894877,1360586936,1384449201,1303083986,1326344221,1300092081,1386583669,1287577162,1625805355,1778344672,1892470594,1974461587,2083567040,2251467572,2373039542,2483374322,2616610911,2780636558,3199014367,3854410524,4031360394,3212944007
El Salvador,SLV,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,7571167752,8113349503,8554460052,8831341609,9139150852,9411250342,9774360615,10372310418,10876578286,11456952623,11791900286,12387304012,13227170870,13931222202,13348860136,11777523406,10546661894,9881611171,10033295260,10167435978,10230127927,10249503276,10507133614,10704400499,10807397366,11329563296,11734755242,12619947434,13549977406,14369800833,15288975343,15549742437,16210037759,16817707685,17397766978,17772280443,18075997412,18499124471,18924611414,19274818082,19961544095,20742429449,21538890032,21813344449,21129922272,21418300000,21893108502,22304908121,22716943730,23040719706,23606383711
San Marino,SMR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24045674132,24629059462,26398616216,27040223135,23755758798,25599017869,26877103626,28789621363,30060802353,32780256764,34596422952,36293152225,38430368885,40492805121,39231060777,39460357731,40013381123,39607137114,40625727368,39881747973,40171319329
Sub-Saharan Africa (excluding high income),SSA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,244697244704,248326722243,262842813642,279404727703,294445792687,312240976243,317277515461,316130478572,325761240398,354941307543,389955646909,419006461174,430128513614,448847327239,484337709295,484050140123,509496962842,521514539639,520158524978,541041827028,562807488604,562010953694,563368122813,555090538779,566956408229,579342071445,576866844781,577209995543,602714036133,622424289177,637443649521,637643193852,628563481647,628229523478,640204022307,660873105901,695592806756,720655386904,738475247329,754597534354,781993818288,812337716612,836574639669,877416685503,979200002289,1033493542744,1106479570521,1184766206010,1247853340377,1283379982161,1354415555621,1412660849642,1464126751208,1533550438710,1604592833506,1652378568481
South Sudan,SSD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14192832075,14908383841,15727363443,14997563965,8086368186,9148086587,9456710871,8856230729
Sub-Saharan Africa,SSF,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,244808113644,248430608200,262956076479,279530486332,294579146234,312370806990,317429254157,316283259199,325926948979,355104173198,390132618420,419214634512,430351290507,449092218513,484582942418,484304671884,509798052972,521792949499,520506185905,541450084855,563194248467,562362234765,563714941562,555431341915,567313439532,579742111315,577266217873,577627589327,603154308752,622914402954,637968369235,638182593125,629142123640,628844392872,640813820289,661477624023,696227031235,721366023566,739246005243,755382699205,782790722388,813116074971,837362304610,878157142904,979918175744,1034276707937,1107336626221,1185712923073,1248778910317,1284295285597,1355385369041,1413707191091,1465242340258,1534733556329,1605815155548,1653643700288
Small states,SST,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215576462803,223323159256,232894887079,243413082779,262888546684,276741221119,303497282810,329469198302,349233096436,352575013000,378924271154,403391853152,416605818790,428586464345,441030451883,451030382775
Sao Tome and Principe,STP,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117691534.4,121445815.9,124332434.1,132505392.7,137583300.3,147343143.7,160774423.9,166005388.5,179594874.8,186807083.3,195176113.4,204600360.1,213989767.3,222947538.3,232932364.4,
Suriname,SUR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,2760507982,2661900019,2930519031,3153634024,2963574796,2809409926,2816570660,2759754345,2675791083,2571319407,2523545782,2434074755,2089325911,2272609655,2523017433,2510689030,2580539158,2575341225,2388509971,2466069067,2493109230,2524880848,2669720431,2711480232,2687861676,2686015459,2808311822,2929067670,3105109163,3392519060,3547581435,3683884388,3872185690,4032626084,4154157281,4368398048,4598490709,4739716685,4874217615,4964045021,5038472542
Slovak Republic,SVK,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40722096159,41496356556,44071425430,46646737219,49798725828,52820284768,54939336424,54826671523,55490170861,57330483444,59923421192,63170501987,66492536424,70746254305,76749434437,85064802649,89873279470,84938013245,89254437086,91790993377,93189271523,94520000000,96903708609,100387417219
Slovenia,SVN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29974860927,31028860927,32615801325,33687430464,35464225166,36937920530,38027350993,39486198675,40608437086,42375629139,44071920530,46564635762,49796953642,51440397351,47429403974,48016423841,48328211921,47014569536,46517218543,47935231788,49315364238
Sweden,SWE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,135793640096,143508806469,149620520763,157592149213,168342229456,174775348883,178429615634,184434660671,191144859018,200720546599,212848099591,214858761165,219776316989,228496999778,235804780839,241824553077,244383310427,240482320860,244694484246,254090761041,258410231356,259585559764,262826912952,267822302948,279149941644,285180623684,292855755949,302677678127,310423317059,318664456733,321069336927,317389963039,313712705973,307232604925,319791050989,332660423170,337709746792,347504960111,362193270898,378601179327,396529032258,402728407908,411079292404,420886576483,439071106486,451445577523,472609920222,488702046479,485979743323,460783350676,488379327090,501391744710,499956156781,506161637183,517636212279,538826361429
Swaziland,SWZ,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,475641409.1,541011833.5,570357910.4,621796620.5,657509426.6,748958761.2,733085051.7,740486221.6,750313422.4,773625250.7,869934265.1,997305174.6,1008999263,1021131004,1084050600,1125162302,1263157586,1447661832,1542770637,1741959363,2108084381,2145194600,2214403029,2283184905,2337997125,2450820716,2544982567,2623948426,2692277075,2771722804,2820509951,2853168009,2903874645,2968924164,3055221421,3130481587,3233867672,3347171144,3426616862,3469461572,3527776867,3574596527,3682817057,3791428651,3884332771,3948711209
Sint Maarten (Dutch part),SXM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,117996015.5,112235123.9,121672505.5,134004747.6,141936818.9,140431478,159946549,160753862.3,172895980.3,172895980.3,188235086.7,218073690.5,231830450.5,252820811.5,256114686.6,264252487.6,307266576.6,288246078.6,349215002.9,404371210,387191407.8,355382941,351410919.6,345404444.2,360986095.8,401148461.5,400439225.9,418074999.1,440637445.1,489983652.9,524260678.4,538732507,577313656.2,613087761.6,608191048,603169565.1,632830581.3,708526965.6,768067310.2,782445580.8,794294458,776254738,785669398.2,739416038.8,718339327.3,783031253.3,856684174.3,945962968.2,925654158.7,915423405.1,969936525.3,1046438131,1115610241,1183102676,1222346015,1265101403
Syrian Arab Republic,SYR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2089939861,2119151863,2232740863,2197029200,2141863124,2154847693,2115907604,2132140877,2122392326,2268440726,2310625931,2258691693,2284657977,2093183465,2197044142,2395003692,2466393131,2521507764,2509665902,1971566235,1852332401,1871650711,1971720556,2280861057,2327593595,2834840796,2719132020,2654177163,3065106402,3214828730,3080498000,3343422729,3610944805,3043671260,3352204796,3393656461,3468808068,3664913398,3919682781,3892917219,3858671965,4308521138,4674366708,5362511410,7165890313,8407920668,8462426024,8739274256,9006057341,9385905421,10657705072,10666537091,11614000362,12275998541,13123040605,13359255273
East Asia & Pacific (IDA & IBRD countries),TEA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,243681891508,214567336804,214005561082,226784968142,250428016695,275946754627,297972889909,295154381311,302520095466,336067552277,380296489080,405115317866,426386544899,464229140613,484325961633,517242609423,533383969474,574748270553,631521814643,676449836861,725950759450,768191103178,813587626502,881814281588,966504577838,1039864808501,1112829405259,1213629336651,1333663292829,1417263409603,1499197868793,1624791443198,1802587559005,2002434942194,2218566862483,2436205857474,2653425629405,2840349345875,2889635795552,3064645807818,3292664224024,3511936410647,3786292219504,4115221495218,4480232118535,4912446408129,5438922962438,6098466733170,6611224495543,7110325149189,7805155855038,8464018455154,9092820349213,9741747314856,10396639323703,11068289284086
Europe & Central Asia (IDA & IBRD countries),TEC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736925884831,2696413420727,2549029708383,2307438121547,2199580374054,2003884528790,1997872351550,2015790026085,2082552656068,2066562070730,2117437715049,2274254825588,2332859199658,2445686238716,2599563734406,2799703385456,2980524054471,3212486461709,3454926873198,3602802319025,3420793994072,3592525864590,3779516605319,3877779217839,3970060921239,4039624889352,4037516960188
Togo,TGO,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,551677358.6,618812727.2,642164571.2,674270836.5,770597244.2,889729364.2,973441500.9,1026984400,1078576932,1195396179,1225571597,1225571597,1319023362,1369640672,1435833340,1470875444,1440700102,1540959652,1711165341,1622736720,1859282339,1797643670,1733244837,1639406827,1730484975,1826622971,1855602423,1865069005,1988953785,2069705740,2064662775,2050210807,1968598335,1671422127,1921841515,2072625978,2255767596,2580087820,2520748985,2583307709,2563068020,2521371869,2498121012,2621887861,2677447378,2709052153,2818834122,2883398218,2947567675,3051036045,3172945645,3327904820,3488321264,3626730618,3842067436,4052430963
Thailand,THA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,15640039521,16478681321,17723522838,19141374674,20448921240,22121982764,24582504389,26700528624,28869217718,30760341983,34269466129,35947084581,37485083485,41322218946,43167773949,45313387242,49539681265,54416101577,60018645470,63242706968,66514594347,70443523478,74213906526,78358161327,82865659904,86716626293,91515375037,100226674189,113544908986,127386607913,141612078625,153731608960,166158331427,179868127005,194252009986,210025781834,221897224398,215787083333,199314472181,208427724541,217714588705,225213209854,239061299461,256248205097,272364394117,283770565333,297868050990,314057455297,319477044017,317118409571,340923571201,343765791175,368623355242,378583990658,381679418684,392441568834
Tajikistan,TJK,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,6236130509,6454395077,6376942336,7263337320,6791220394,6750473072,6271189484,4452544534,3722327230,2929471530,2566217060,2137658811,2173999011,2289220959,2373922134,2570957637,2833195316,3139180410,3484490255,3843392751,4100900065,4387963070,4730224257,5103911871,5297860573,5642221529,6059745887,6514226778,6996279597,7464977904,7778506976
Turkmenistan,TKM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505676773,10553546666,10104459536,13679877892,13049883508,11096839691,11263292306,9314758452,8644092031,9223245519,8171795509,8751993018,10196071822,10753701529,11220825732,11249683443,11617416309,12198334458,13789041601,15301298963,16993515438,19491562208,20680547525,22583157895,25902882089,28778101991,31713468423,34979955661,37253652748
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,772244252477,822366372788,860654051113,880828243578,946591590009,994725218965,1033731752516,1078590481588,1163673052265,1236393941572,1319417374011,1406993592371,1508450785248,1640067103719,1748036784793,1814270362563,1925932250607,2017265495268,2093814204605,2232957068819,2375500426159,2374959623168,2352717377141,2285550629259,2373712084730,2459949084424,2574231561936,2663863480754,2683286752087,2717126027711,2730826688400,2841906320104,2930569225928,3052615162038,3194310695488,3246932540684,3355472115037,3528894928130,3600212108354,3596542976810,3732102435832,3760867385963,3769859269346,3830867514469,4074922917749,4261396333119,4493341316945,4756701791946,4948055944244,4886633823760,5178356887723,5423951246800,5589852438935,5751558838347,5808023291182,5753131522474
Middle East & North Africa (IDA & IBRD countries),TMN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,199551274790,212204783669,231336351076,258730234139,289609586640,316050497148,341073094585,387435837649,409833554196,435579369094,446173512738,517187504063,520108247612,495692126153,481040460658,447974655140,441987127032,501457682873,530773352885,526133521914,543779449506,529614069318,536829175895,532437236577,544281706390,614240090589,602431150934,630834036211,641730054826,651831107441,668782438078,711848313270,737327548775,786493485621,824537541823,860260488657,885474858487,917106221509,939897491859,1016406138557,1066358384853,1128451373136,1200513312657,1246732583149,1284550506568,1354032873833,1344511572241,1381806624193,1394727701556,1416757885617,
Timor-Leste,TLS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473168800,556000000,647000000,604000000,590000000,593000000,630000000,594000000,662000000,756000000,854000000,934000000,1023000000,1088000000,1118000000,1179490000,1229630120
Tonga,TON,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,207821114.8,217674465.5,221989650,225848700.2,240660904.7,245759693.1,253097187.3,248334222.1,249302494.1,244206523.2,259872224.7,260527065.1,270265690.1,283650670.8,294179424.4,294209477.5,293822346.6,301810825.8,313526230.4,324091561.8,335764654.9,347234741.6,354722995.4,357433751.8,363071221.6,359164570.8,342746751.9,351165464.4,355026788.4,369816107,377283155.7,379346733.3,369197152.4,377112574.9,
South Asia (IDA & IBRD),TSA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,184048420089,191606130208,197955927816,208603230512,224648391305,222389675654,224573028037,238986794921,249413471223,264183039560,279266129806,281503244379,277086098648,287489071000,293924132768,315443275487,323044681950,343809236587,364564815745,353406021252,376389177853,400258553155,415312823621,443392112236,461800991682,486727905859,510134099020,531412781840,576977901966,608551739932,641564948125,653696676412,691060481092,721553898759,765396444211,818735315938,874985839529,908213102736,959158330749,1033893224210,1075980862064,1122510133347,1164237872618,1248745417670,1343079053273,1461241489062,1588120638658,1716563795954,1783226531902,1919371437403,2093718885212,2226077381383,2351842474525,2499225073634,2670482829681,2862660453430
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,244808113644,248430608200,262956076479,279530486332,294579146234,312370806990,317429254157,316283259199,325926948979,355104173198,390132618420,419214634512,430351290507,449092218513,484582942418,484304671884,509798052972,521792949499,520506185905,541450084855,563194248467,562362234765,563714941562,555431341915,567313439532,579742111315,577266217873,577627589327,603154308752,622914402954,637968369235,638182593125,629142123640,628844392872,640813820289,661477624023,696227031235,721366023566,739246005243,755382699205,782790722388,813116074971,837362304610,878157142904,979918175744,1034276707937,1107336626221,1185712923073,1248778910317,1284295285597,1355385369041,1413707191091,1465242340258,1534733556329,1605815155548,1653643700288
Trinidad and Tobago,TTO,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,4198187119,4787489619,4918784758,5194462833,5590826307,5629618272,5858001839,5977652366,6289395807,6461139176,6689452349,6759044890,7149741164,7268171349,7544914399,7656425472,8146830921,8889967855,9780429325,10132463237,10024490932,10447096203,10845051475,9726557771,9167192410,8789383771,8500931379,8113167934,7795325159,7730855930,7847469387,8057942455,7925211692,7810020350,8088517935,8408472924,9000574114,9692532751,10479166330,11320074870,12175843295,12683396255,13690040588,15667076364,16912545273,17962644007,20335160406,21301932567,22024157840,21057166822,21037612736,21039082255,21326491763,21697521651,21874677599,22094796727
Tunisia,TUN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,5059838759,5234649504,5243127148,5788922454,6063769806,6346925527,7017173397,8262210703,8208122677,8870910717,9505721951,10254473662,10604263588,11287228378,12028519491,12920884030,13633350985,13566038005,14201188696,15017592776,15865872502,15636295166,16684141330,16696180453,16987812491,18338312910,19054340646,20541670812,20991498253,21658694425,22168035420,23752181151,25044523893,26242594453,27831487634,29142311723,30248607447,30648664524,32089890946,34090950398,35279543594,37129671720,39620931745,41299978413,42556922174,44050929160,43000790834,44591820106,45617431955,46666632877,47039965977
Turkey,TUR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,83624564834,84591322828,89304267967,97400865743,102718034370,105618308355,117461093965,123019952263,131358239710,136719160763,141139987107,148996819018,160061007409,165282732894,174529433021,187050371228,206618046468,213656841068,216867960226,215514457878,210240063893,220450685333,228305845480,239655113442,255740802361,266587628317,285280835760,312341260243,319589878806,320517469468,350217088290,352739628597,370502308571,398850422737,380231497262,410187149364,440457584711,473833978990,484771078809,468456864409,500192265451,471693928705,500768385906,527135169982,576489821814,624924293712,668003383266,699189648233,703796182604,669831853658,731168051637,795311569806,812231510969,846284392987,871843182075,906584905343
Tuvalu,TUV,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21441966.96,22215842.92,22835413.14,23774106.42,26218913.56,24906804.47,23422019.9,25764977.09,29758862.86,29293496.33,29009173.71,29483214.84,31808312.56,30747970.85,30332202.59,29185727.24,29809991.95,31703094.83,34234035.6,32716491.68,31823518.62,34513663.73,34573875.63,35022709.4,35718922.22,
Tanzania,TZA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013607979,11428209019,12233334532,12486807781,12559770963,12711216783,12910485668,13371378628,13979023119,14471822573,15008511791,15734981143,16511320979,17501641754,18755381231,20046919269,21616251926,23383020791,24472803075,26544274428,28021886853,29530121807,31407908612,33890549127,35632866873,38220903385,40883040125,43731717881
Uganda,UGA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,4040725743,4272847566,4258120056,4117330426,4133391595,4297152552,4652401313,4948384351,5268749690,5561381079,5751488932,6230374725,6629345228,7393260841,8063985936,8475249369,8890982851,9607058020,9908902881,10422546828,11332715091,12066311053,12887693003,13703814554,15181735925,16458888220,17892251960,19189627258,20181796803,22134027408,23110416878,23866297744,25015525161,26277053337
Ukraine,UKR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,206843584445,212152149067,220369020764,206386088246,189027689330,170693896426,146410800276,112832880674,99067269212,89160542307,86485726014,84842497236,84672812250,89668508165,97918010927,103009747468,112692663742,126328476055,129739344888,139210317103,150207933222,153662715664,130920633731,136419300368,143513104000,143800130204,143800130204,134309317355,121012717784
Upper middle income,UMC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,1456839420790,1477021901912,1541565120558,1631063021056,1764692650085,1884705463097,2000387231274,2089060579943,2245797788583,2412378077099,2621017633188,2798611796664,3029697375925,3291536971248,3499105044478,3665603162406,3948359583862,4092550540127,4241004747748,4432644658634,4621184796645,4703092639271,4833526051795,4849424383784,5100131575541,5369330222668,5585223560607,5864388988348,6050882862129,6197850113818,6305393316058,6350569278753,6344617821513,6521499827487,6660818216379,6897685753038,7202042101950,7566122044162,7735374167728,7976342204368,8474201462260,8771367481650,9182737642130,9651134592050,10420930647155,11169775170648,12099260852724,13194240702427,13985520427456,14230070736744,15300290299104,16235757946335,17061558204473,17863276755524,18569716090278,19121413205744
Uruguay,URY,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,13898222701,14244710663,14020420735,14044319784,14387074326,14537506159,14982769029,14434874020,14707536051,15570094894,15933378431,15893272280,15683549449,15726710517,16182052981,17168658885,17844326335,18104043578,19076952227,20259554764,21443401770,21777824450,19652772333,17633568051,17432083825,17687731615,19245986862,20784344998,21092148150,21324984589,21388394085,22145288394,23901761522,24536961854,26323582122,25942522220,27389585151,29730760128,31074260496,30471664666,29883582673,28734818916,26513040645,26726545898,28063985114,30157595478,31393627859,33447245429,35847468146,37368653376,40284682481,42364231379,43863153599,45897324291,47383842805,47849274694
United States,USA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3078071080475,3148866715326,3340947584960,3487949278699,3690250336863,3926426358422,4181644071720,4286185173513,4491922061842,4631171645759,4779684394200,4937197781100,5197055474100,5490331802900,5461938301500,5451141221800,5744744596800,6009496747300,6343726022200,6545183142700,6529173871800,6698571354500,6570568952800,6874947746100,7374006181400,7686570948200,7956493688100,8231927424700,8577995347000,8893710527300,9064413765500,9057698437100,9379735498400,9637289595800,10026408985500,10299024618300,10689963360600,11169624848700,11666663209400,12213269668400,12713058213400,12837135352100,13066422980900,13433168199500,13941713404100,14408093840400,14792303791800,15055395304800,15011490541400,14594842181900,14964372000000,15204019634600,15542161722300,15773666098800,16156618476000,16548573278300
Uzbekistan,UZB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,17896955795,19532483825,20136290321,20458470967,20357815289,18077739977,17661951957,16743530456,16592838681,16874916939,17752412620,18515766362,19311944316,20045798199,20887721725,21723230594,22635606278,24378547961,26085046319,27989254700,30766111719,33535061774,36251401778,39332770929,42597390916,46090376971,49777607129,53809593306,58114360771
St. Vincent and the Grenadines,VCT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,141877755.9,148300963.8,153779589.7,144144777.8,149434495.5,150756893.8,150756893.8,136399088.4,145278267.9,149434454,165492515.3,170404416.9,214422415,190618664.3,173804970.5,160580655.4,177243821.4,200692127.2,220313910.9,227766819.7,233331604,244097535.8,255024390.9,260552998.6,277717313.8,294874435.2,311389568.5,312753673.8,356771297.6,361784202.4,376797967.6,381077403.3,405379101.3,422611860.8,417338776,449755205.6,455544118.1,471514690.5,490797204.7,504102314.2,512356679,521114979,554066696.7,596673269,621472706.4,636934977.5,685734433.7,674645906.9,720062856.1,704948295.7,681225963,678339989.5,687704433.7,699189156,703780127,713998341.7
